CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U92142NL2014PTC008366,ROCKSTAR EI PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,13000000.00,5100000.00,2014-02-17,"LIMA BUILDING, NEAR TOYOTA SHOWROOM   WALFARD,DIMAPUR,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,92142,"Community, personal and Social Services"
U74999NL2011PTC008303,ADNEXT MEDIA SOLUTIONS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,200000.00,100000.00,2011-09-07,"Golden Palace   Circular Road,Dimapur,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,74999,Business Services
U74999NL2017PTC013429,SUKIDOLI ONLINE PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-04-24,"Viliethie Complex,   Opp. Old MLA Hostel,,Kohima,Kohima,Nagaland,797001-India",Unlisted,Strike Off,nagaland,Indian,74999,Business Services
U72100NL2007PTC008243,ANKRONU INFOTECH PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,0.00,2007-06-20,"C-253 LERIE COLONY   P.BOX-181,KOHIMA,Kohima,Nagaland,797001-India",Unlisted,Strike Off,nagaland,Indian,72100,Business Services
U93000NL2011PTC008310,DIMAPUR PLANTATION PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2011-11-28,"HOUSE NO 60, ANGAMI KHEL   NUTON BOSTI,DIMAPUR,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,93000,"Community, personal and Social Services"
U01100NL2022PTC013629,LONGLENG ORGANIC PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,500000.00,2022-02-04,"H/No-10 OLD CHURCH COLONY,TAMLU VILLAGE,Longleng,Longleng,Nagaland,798625-India",Unlisted,Active,nagaland,Indian,01100,Agriculture and Allied Activities
U01100NL2022PTC013650,SATAKHA ORGANIC PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,500000.00,2022-05-19,"H/No- 7B KIYEKHU VILLAGE,Zunheboto,Zunhebotto,Nagaland,798620-India",Unlisted,Active,nagaland,Indian,01100,Agriculture and Allied Activities
U31200NL1983PTC002096,T.MURRY ALUMINIUM CONDUCTORS AND CABLES INDUSTRIES PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,400.00,1983-10-28,"NAGARAJAN ROADDIMAPUR,NAGALAND,Kohima,Nagaland,000000-India",Unlisted,Strike Off,nagaland,Indian,31200,Manufacturing (Machinery and Equipments)
U62200NL2016PTC013400,NORTH EAST WINGS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-05-14,"SB-37, NAGA SHOPPING,,DIMAPUR,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,62200,"Transport, storage and Communications"
U01132NL1949PTC000895,BOKAJAN TEA CO PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,4000000.00,500000.00,1949-03-29,"CIRCULAR ROAD   DIST DIMAPUR,DIMAPUR,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,01132,Agriculture and Allied Activities
U72900NL2022PTC013658,OX VENTURE PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,495000.00,100000.00,2022-06-18,"C/o Vizoneillie Pienyu, P. Khel,   Kohima Village,,Kohima,Kohima,Nagaland,797001-India",Unlisted,Active,nagaland,Indian,72900,Business Services
U01409NL2000PTC006085,JALUKIE VALLEY PROCUCTS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,5000000.00,300000.00,2000-03-22,"OPP  HOLY CROSS CIRCULAR ROADDIMAPUR,NAGALAND,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,01409,Agriculture and Allied Activities
U40101NL2007PTC008245,TRICOM ELECTRIC COMPANY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,5000000.00,4500000.00,2007-09-04,"H/NO. -70 C/O FCI OFFICE   NEAR INDIAN AIR LINE OFFICE,DIMAPUR,Nagaland,797112-India",Unlisted,Strike Off,nagaland,Indian,40101,"Electricity, Gas and Water companies"
U47721NL2023PTC013868,RPC HEALTHCARE PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-07-07,"C/o P. SAKU, 157 SIGNAL,ANGAMI VILLAGE SEC C DIST,Dimapur,Dimapur,Nagaland,797112-India",Unlisted,Active,nagaland,Indian,47721,Trading
