CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U74999AR2017NPL013504,CHABEY-YINKAP FOUNDATION,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-12-12,"C/O YUTAN SUNYA D/o SHRI YINKAP SUYANG   LAPNAN VILLAGE, KHONSA TIRAP,TIRAP,Tirap,Arunachal Pradesh,792130-India",Unlisted,Active,arunachal pradesh,Indian,74999,Business Services
U01100AR2019PTC013552,SANGO AGAM RIKLAP AGRO PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2019-03-27,"Vill. Sille   P.O. Sille, Pasighat,Sille,East Siang,Arunachal Pradesh,791102-India",Unlisted,Active,arunachal pradesh,Indian,01100,Agriculture and Allied Activities
U01100AR2022PTC013783,MISTY FALL VALLEY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2022-08-26,"C/o Senya Lowang, Luthong Village,PO Khonsa,Khonsa,Tirap,Arunachal Pradesh,792130-India",Unlisted,Active,arunachal pradesh,Indian,01100,Agriculture and Allied Activities
U01120AR2024PTC014122,LINGKI TEDUNG FARMER PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,20000.00,2024-05-16,"Vill- Simong,P.O./P.S.- Yingkiong,Yingkiong,Upper Siang,Arunachal Pradesh,791002-India",Unlisted,Active,arunachal pradesh,Indian,01120,Agriculture and Allied Activities
U01262AR2024PTC014091,CHARJU AGRO FARMERS PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,10000.00,2024-02-10,"Wathin Village,Block Bari-Basip,Khonsa,Tirap,Arunachal Pradesh,792130-India",Unlisted,Active,arunachal pradesh,Indian,01262,Agriculture and Allied Activities
U01403AR2009PTC008286,P. APUM ENTERPRISES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2009-12-17,"ROING   P.O. ROING,ROING,Arunachal Pradesh,790110-India",Unlisted,Strike Off,arunachal pradesh,Indian,01403,Agriculture and Allied Activities
U01409AR1998PTC005513,ARUNACHAL SELF EMPLOYED ENGINEERS AND CO NSULTANTS PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,4000.00,1998-08-31,"ABOTANI COLONY.ROOM NO 4E SECTOR  ITANAGAR   DIST PAPUMPARE,ARUNACHAL PRADESH,Arunachal Pradesh,000000-India",Unlisted,Strike Off,arunachal pradesh,Indian,01409,Agriculture and Allied Activities
U01500AR2024PTC014136,KESSANG AMJI FARMER PRODUCER COMPANY LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1500000.00,10000.00,2024-06-07,"Vill/Town- Lower Bazar Line, Pakke Kessang,PO & PS- Seppa,Seppa,East Kameng,Arunachal Pradesh,790102-India",Unlisted,Active,arunachal pradesh,Indian,01500,Agriculture and Allied Activities
U40101AR2011PTC008327,SHU HYDRO POWER PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2011-03-22,"POLO COLONY,NAHAR LOGUN,Arunachal Pradesh,791110-India",Unlisted,Active,arunachal pradesh,Indian,40101,"Electricity, Gas and Water companies"
U68100AR2023PTC013988,AIDF ENTERPRISES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,0.00,2023-07-26,"Near Rajhans Hotel,,D Sector,Naharlagun,Papum Pare,Arunachal Pradesh,791110-India",Unlisted,Active,arunachal pradesh,Indian,68100,Real Estate and Renting
U15135AR2010PTC008290,SAAYA FOODS AND BEVERAGES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,920000.00,2010-01-12,"Village Lathao,Lohit,Lohit,Arunachal Pradesh,792103-India",Unlisted,Strike Off,arunachal pradesh,Indian,15135,Manufacturing (Food stuffs)
