CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U51900DN2010PTC000316,CLEMATIS TRADING COMPANY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2010-03-23,"Gala No.106, Everest Industrial Estate,Near 66 Kva Power Sub Station, Amli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,51900,Trading
U51900DN2010PTC000325,ATHWART TRADING PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2010-03-30,"A-1, FLAT NO. 303, ANAND NAGAR, TOKARKHADA   KHANVEL ROAD,SILVASSA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,51900,Trading
U23109DN2012PTC000407,ADDZOL OIL (INDIA) PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,9000000.00,9000000.00,2012-08-01,"PLOT NO.6   SURVEY NO.328/1/1/2,MASAT,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,23109,"Manufacturing (Metals and Chemicals, and products thereof)"
U70102DN2011PTC000383,SAI SHREE OM CORPORATIONS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2011-12-07,"FLAT NO. J, TOWER - 604, 6TH FLOOR,J   YOGI DARSHAN - II, BASERA ROAD, AMLI,SILVASSA,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,70102,Real Estate and Renting
U29253DN2010FTC000436,TN INDIA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,subsidiary of company incorporated outside India,Private,490000000.00,486330470.00,2010-12-16,"PLOT 203/1,   PIPARIA INDUSTRIAL ESTATE,,SILVASSA,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,29253,Manufacturing (Machinery and Equipments)
U29253DN2013PTC000423,KARNI PROPACK PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2013-06-11,"SRV. NO. - 882/1/2/2, MAPLES - A,   FLAT NO. 501, OPP. YOGI HOSPITAL, PARK C,ITY,,SILVASSA,Dadar & Nagar Haveli,Dadra & Nagar Haveli,396230-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,29253,Manufacturing (Machinery and Equipments)
U45209DN2022PTC005701,A1 GENIUS CONSTRUCTION PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000.00,100000.00,2022-02-07,"SHOP NO-201 2ND FLOOR LANDMARK   BUSINESS HUB TOKARKHADA,SILVASA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,45209,Construction
U80300DN2019PTC005586,SUPER DEBUG PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-11-04,"H2, SR NO 876, PRAAMUKH VITIKA SOCIETY   UMARKORI ROAD, KILVANI NAKA SILVASSA,SILVASSA,,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,80300,"Community, personal and Social Services"
U25209DN1997PTC000124,VALKAL TEXTILES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,10000000.00,994000.00,1997-05-07,"VILLAGE. KANAOL  S.N0.13/1-2NR. NAROLI SILLVASSA   DADRA NAGAR HAVELY  U.T.,DADRA NAGAR HAVELY,Dadra & Nagar Haveli,000000-India",Unlisted,Strike Off,dadra & nagar haveli,Indian,25209,"Manufacturing (Metals and Chemicals, and products thereof)"
U25209DN2020PTC005636,PLASTOSIL PRODUCTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-11-05,"GALA NO. 1, BALAJI INDUSTRIAL ESTATE,   66 KV ROAD, NEAR PARAMOUNT HOTEL, AMLI,,SILVASSA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,25209,"Manufacturing (Metals and Chemicals, and products thereof)"
U25209DN2021PTC005656,SWATSUN INDUSTRIES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2021-03-01,"FLAT NO. 206 C BLOCK MARUTI APARTMENTS   BEHIND DAN HOTEL TOKARKHADA, SILVASSA,SILVASSA,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,396230-India",Unlisted,Active,dadra & nagar haveli,Indian,25209,"Manufacturing (Metals and Chemicals, and products thereof)"
