CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U15130LH2021PTC011269,MITSE ORGANIC FOODS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-04-22,"C/o TAUSEF AHMAD TAK,,   KARZOO,Lehladakh,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,15130,Manufacturing (Food stuffs)
U80903LH2022NPL011303,INDIAN INSTITUTE OF SUSTAINABILITY LADAKH,ROC Jammu,Company limited by shares,Union government company,Private,10000.00,1500.00,2022-09-26,"ADMINISTRATIVE OFFICE   MELONGTHANG N/A NEAR FRL,LEH,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,80903,"Community, personal and Social Services"
U92140LH2010PTC003202,VALLEY EVENTS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,200000.00,200000.00,2010-08-17,"LANKOOR PO KARGIL   DISTT KARGIL,KARGIL,Kargil,Ladakh,194103-India",Unlisted,Strike Off,ladakh,Indian,92140,"Community, personal and Social Services"
U55101LH2021PTC011278,NEY VALLEY ECO FARM RESORT PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-08-04,"C/O TSEWANG TUNDUP,   NEY, LHAGANGPA,LEH,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,55101,Trading
U01100LH2021PTC011281,SUMOOR FED DRY FRUIT PRODUCER COMPANY LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,500000.00,200000.00,2021-09-28,"C/o Tsewang Nurbu, The Great Himalayan   Diskit forest.Near Fisheries Department,Leh,Leh,Ladakh,194401-India",Unlisted,Active,ladakh,Indian,01100,Agriculture and Allied Activities
U40106LH2016PTC009651,ZOJILA ENERGY SOLUTIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-05-03,"Hotel High Land Mountain Resort   Baroo Sok,Kargil-Leh,Kargil,Ladakh,194103-India",Unlisted,Active,ladakh,Indian,40106,"Electricity, Gas and Water companies"
U85300LH2021NPL011267,NYINGJE FOUNDATION,ROC Jammu,Company limited by shares,Non-government company,Private,100000.00,10000.00,2021-02-27,"HOUSE NO 16 GROUP NO 11 TRS SETTLEMENT,CHOGLAMSAR,Leh,Ladakh,194104-India",Unlisted,Active,ladakh,Indian,85300,"Community, personal and Social Services"
U45400LH2012PTC003463,GICL PROJECTS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,200000.00,200000.00,2012-01-25,"Main Market Kargil,Ladakh,Kargil,Ladakh,194103-India",Unlisted,Active,ladakh,Indian,45400,Construction
U63030LH2018PTC010310,DEEKINS TRAVEL SOLUTIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1000000.00,500000.00,2018-03-09,"1st Floor Rupchan Complex   Opp Chokhang Vihara-Main Market,LEH,Leh,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,63030,"Transport, storage and Communications"
U63040LH2022OPC011296,EXPLADHAK (OPC) PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,One Person Company,100000.00,50000.00,2022-04-19,"Hashmat Ullah C/o Thiksey Kelebook,Leh,Leh,Ladakh,194201-India",Unlisted,Active,ladakh,Indian,63040,"Transport, storage and Communications"
U40106LH2021PTC011283,HIMALAYAN GEO ENERGY PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2021-10-22,"C/o SONAM TSERING, KHASRA NO. 1054   TOGOCHEE PA ECO HOTEL, HEMES SHUKPA,LEH,Leh,Ladakh,194106-India",Unlisted,Active,ladakh,Indian,40106,"Electricity, Gas and Water companies"
U93000LH2012PTC003512,LADAKH POWERINFRA SOLUTIONS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2012-04-02,"RIZDONG COMPLEX, NEW SHAR, MAIN BAZAR   LEH, LADAKH,LADAKH,Leh,Ladakh,194101-India",Unlisted,Strike Off,ladakh,Indian,93000,"Community, personal and Social Services"
U55101LH2012PTC003571,ZEN ROYAL RESORTS PRIVATE LIMITED,ROC Jammu,Company limited by shares,Non-government company,Private,2500000.00,1000000.00,2012-05-29,"SHEYNAM   LEH LADAKH,LEH,Ladakh,194101-India",Unlisted,Active,ladakh,Indian,55101,Trading
