CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U15134TR2021PTC013871,M.G. KISHAN ANAND PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,15000000.00,12750000.00,2021-01-15,"C/o Soma Paul, Near Srikrishna Mandir,   W/o-Sri Goutam Paul, Banamalipur,Agartala,West Tripura,Tripura,799001-India",Unlisted,Strike Off,tripura,Indian,15134,Manufacturing (Food stuffs)
U15412TR2005PTC007981,TRIPUR FOODS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,500000.00,100000.00,2005-12-01,"MADHYA BANAMALIPUR,AGARTALA,   TRIPURA WEST,,TRIPURA-799001.,Tripura,000000-India",Unlisted,Strike Off,tripura,Indian,15412,Manufacturing (Food stuffs)
U65990TR2019PLC013659,RACHAYITA NIDHI LIMITED,ROC Shillong,Company limited by shares,Non-government company,Public,500000.00,500000.00,2019-05-02,"NORTH CHARILAM,   SEPAHIJALA,,TRIPURA,West Tripura,Tripura,799103-India",Unlisted,Active,tripura,Indian,65990,Finance
U65990TR2020PLN013815,JOYSWORTH BENEFIT NIDHI LIMITED,ROC Shillong,Company limited by shares,Non-government company,Public,1000000.00,500000.00,2020-08-21,"C/o Goutam Roy,Near United Bank of India   Chandrapur Branch, Chandrapur,Agartala,West Tripura,Tripura,799008-India",Unlisted,Active,tripura,Indian,65990,Finance
U65990TR2020PLN013855,ECONOM1PLUS NIDHI LIMITED,ROC Shillong,Company limited by shares,Non-government company,Public,1500000.00,500000.00,2020-11-18,"C/O Paritosh Das, Nakshatra Bipani Bitan   Tuichindrai Bazar Howaibari, Teliamura ,,Khowai,West Tripura,Tripura,799205-India",Unlisted,Active,tripura,Indian,65990,Finance
U20211TR1955PTC001106,TRIPURA PLYWOOD CORPORATION PVT LTD,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,1955-11-15,"College tilla,   Agartala,West Tripura,Tripura,799001-India",Unlisted,Strike Off,tripura,Indian,20211,Manufacturing (Wood Products)
U22219TR2022PTC014069,FLYING HANDS PUBLICATIONS PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,5000.00,2022-03-16,"C/O MADHU RANI DAS W/O HARENDRA DAS   MADHUPUR,SEPAHIJHALA,West Tripura,Tripura,799102-India",Unlisted,Active,tripura,Indian,22219,"Manufacturing (Paper and Paper products, Publishing, printingand reproduction of recorded media)"
U46522TR2024PTC014348,AAANWORLD TECH. PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,200000.00,2024-02-05,"C/O  ASHUTOSH DEY,JAGANATH BARI ROAD,Sadar,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,46522,Trading
U82920TR2024PTC014420,SHYAMVED INDUSTRY PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-06-13,"C/O SHYAMAL DEB GANKI,,JAMBURA,,Khowai,West Tripura,Tripura,799202-India",Unlisted,Active,tripura,Indian,82920,"Community, personal and Social Services"
U24110TR2019PTC013681,NUTRONIS LIFESCIENCES PRIVATE LIMITED,ROC Shillong,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2019-07-10,"JOYNAGAR, MIDDLE ROAD,AGARTALA,West Tripura,Tripura,799001-India",Unlisted,Active,tripura,Indian,24110,"Manufacturing (Metals and Chemicals, and products thereof)"
