CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U70200HP2025PTC011426,CODEFLIXLABS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,500000.00,10000.00,2025-02-12,"SIHARRI CHAMARAN 770,,SOLAN, Dharampur (Solan),,Kasauli,Solan,Himachal Pradesh,173209-India",Unlisted,Active,himachal pradesh,Indian,70200,"Community, personal and Social Services"
U71200HP2024OPC010577,GEOTECH ENGINEERS AND CONSULTANTS (OPC) PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2024-01-11,"maria niwas below BCS,near sanjay gandhi public,Shimla Urban(T),Shimla,Himachal Pradesh,171009-India",Unlisted,Active,himachal pradesh,Indian,71200,"Community, personal and Social Services"
U92490HP2018PTC007066,MAHADEV NEWS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2018-06-18,"VILLAGE DATTOWAL   P.O. NALAGARH,SOLAN,Solan,Himachal Pradesh,174101-India",Unlisted,Active,himachal pradesh,Indian,92490,"Community, personal and Social Services"
U93000HP2016PTC001154,DREAMFILL NETWORK MARKETING INDIA PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-02-18,"c/o Sohan Singh Thakur   VPO Kandrour, Tehsil Sadar,BILASPUR,Bilaspur,Himachal Pradesh,174004-India",Unlisted,Active,himachal pradesh,Indian,93000,"Community, personal and Social Services"
U93090HP2020PTC008079,DR. A.S. THAKUR MEMORIAL MULTISPECIALITY HOSPITAL PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1500000.00,600000.00,2020-09-09,"C/o Mr. Prem Pal Singh Thakur   Thakur Surgical & Maternity Nursing Home,Hamirpur,Hamirpur,Himachal Pradesh,177001-India",Unlisted,Active,himachal pradesh,Indian,93090,"Community, personal and Social Services"
U74920HP2022PTC009283,FOURFOX SECURITY MANPOWER SERVICES PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2022-04-21,"C/o VIPAN KUMAR V.P.O AMBOA WARD NO 1   tehsil Ghanari,,Una,Una,Himachal Pradesh,177204-India",Unlisted,Active,himachal pradesh,Indian,74920,Business Services
U74950HP1992PTC012222,NORTHERN CONTAINERS PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1500000.00,1230000.00,1992-04-24,"2 C INDUSTRIAL AREAMEHATPUR   DISTT UNA,HIMACHAL PRADESH,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,74950,Business Services
U67102HP1986PTC006852,NAREN FINANCE AND INVESTMENT PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,500000.00,75000.00,1986-05-14,"HARI NIWASSANJAULI   SHIMLA,HIMACHAL PRADESH,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,67102,Finance
U70200HP2012PTC000088,GABLES PROJECTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-03-20,"HOTEL GABLES,   MASHOBRA,HIMACHAL PRADESH,Shimla,Himachal Pradesh,171007-India",Unlisted,Strike Off,himachal pradesh,Indian,70200,Real Estate and Renting
U70200HP2015PTC001061,JS KAJAL REAL ESTATE PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2015-10-15,"Thakur Nikka Ram Building   Totu Chowk,Totu Shimla,Shimla,Himachal Pradesh,171011-India",Unlisted,Active,himachal pradesh,Indian,70200,Real Estate and Renting
U70200HP2024PTC011016,HIMACHAL MULTI MANPOWER PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,5000.00,5000.00,2024-07-10,"C/o ANIL KUMAR, TARKWARI,2123,HAMIRPUR ESD BHORANJ,Bhoranj,Hamirpur(HP),Himachal Pradesh,176045-India",Unlisted,Active,himachal pradesh,Indian,70200,"Community, personal and Social Services"
U93090HP2018NPL007161,SABHI NAVODAYA HO FOUNDATION,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,50000.00,2018-09-20,"House No. 80, Dhawali Badehar, PO Lagdhar,   Tehsil Kotli, Dist Mandi,,Kotli,Mandi,Himachal Pradesh,175003-India",Unlisted,Active,himachal pradesh,Indian,93090,"Community, personal and Social Services"
U93090HP2018PTC007126,VANITIN THREE COMMAS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-08-23,"Premlata Appartments 4th Floor   Near DAV School Sec 4, New Shimla,SHIMLA,Shimla,Himachal Pradesh,171009-India",Unlisted,Active,himachal pradesh,Indian,93090,"Community, personal and Social Services"
U93090HP2020PTC007888,ENG-WING EDUCATIONAL AND VISA CONSULTANCY SERVICES PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-05-27,"KULARA   TEHSIL INDORA,INDORA,Kangra,Himachal Pradesh,176402-India",Unlisted,Active,himachal pradesh,Indian,93090,"Community, personal and Social Services"
U74950HP1993PTC013360,ASHUTOSH PACKAGES PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,500000.00,500000.00,1993-05-20,"JAQGAT KHANNA,ROPAR ROAD,MANJOLI,NALAGARH   SOLAN,H P,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,74950,Business Services
U74994HP2018PTC007200,TGS CONSULTANTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-10-12,"C/o MANJEET SINGH, VILLAGE GULLLARWALA   TEHSIL BADDI,SOLAN,Solan,Himachal Pradesh,173205-India",Unlisted,Active,himachal pradesh,Indian,74994,Business Services
U67120HP1990PLC025720,HFCL TRADE INVEST LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Public,10000000.00,4000000.00,1990-04-12,"8,ELECTONICS COMPLEXCHAMBAGHAT,SOLAN   HP,NA,Himachal Pradesh,000000-India",Unlisted,Amalgamated,himachal pradesh,Indian,67120,Finance
U70200HP2023PTC010519,NEWAGE VENTURE CONSULTANTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,30000.00,2023-12-08,"Ground Floor Gaurav Lodge,Frood, Kamla Nagar,Shimla Urban(T),Shimla,Himachal Pradesh,171006-India",Unlisted,Active,himachal pradesh,Indian,70200,"Community, personal and Social Services"
U71200HP2023SGC010333,HIMACHAL PHARMA TESTING LAB LIMITED,ROC Himachal Pradesh,Company limited by shares,State government company,Public,20000000.00,700000.00,2023-08-23,"Jharmajri, Tehsil Baddi,Distt . Solan  HP,Nalagarh,Solan,Himachal Pradesh,173205-India",Unlisted,Active,himachal pradesh,Indian,71200,"Community, personal and Social Services"
U93000HP2011PLC031595,SHRISHTEE ECO TECH ENERGY SYSTEMS LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Public,500000.00,500000.00,2011-03-11,"BMG HOUSE, TEHSIL COMPOUND   RAJGARH ROAD,SOLAN,Solan,Himachal Pradesh,173212-India",Unlisted,Strike Off,himachal pradesh,Indian,93000,"Community, personal and Social Services"
U93090HP2017PTC006562,NAYLA ENTERTAINMENT PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-04-19,"FIRST FLOOR, VILLAGE BABELI,   P.O. BABELI,KULLU,Kulu,Himachal Pradesh,175138-India",Unlisted,Strike Off,himachal pradesh,Indian,93090,"Community, personal and Social Services"
U93090HP2019NPL007339,HIMALAYAN FRONTIERS FOUNDATION,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-02-13,"VPO OLD MANALI,   TEHSIL MANALI,MANALI,Kulu,Himachal Pradesh,175131-India",Unlisted,Active,himachal pradesh,Indian,93090,"Community, personal and Social Services"
U74920HP2015PTC000855,INIFINIT SECURITY FUNCTION PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2015-01-27,"HOUSE NO 112   RAURA SECTOR,BILASPUR,Bilaspur,Himachal Pradesh,174001-India",Unlisted,Active,himachal pradesh,Indian,74920,Business Services
U74994HP1995PTC016357,VINEET DESIGNERS AND CONSULTANTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,200000.00,2000.00,1995-05-05,"VILL. RANGRI NEAR HOTELLE-GRAND, KULLU MANALI,   HIGHWAY, MANALI,DISTT.KULLU.,NA,Himachal Pradesh,000000-India",Unlisted,Active,himachal pradesh,Indian,74994,Business Services
U70200HP2009PTC031148,AKS INFRA SOLUTIONS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,500000.00,300000.00,2009-08-03,"Shiv Kutir   Sanjauli Chowk,Shimla,Himachal Pradesh,171006-India",Unlisted,Active,himachal pradesh,Indian,70200,Real Estate and Renting
U70200HP2024PTC010923,VASTUKAR GIS TECHNOLOGY PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-05-27,"C/oVivek Sharma 2nd Floor,Vijay/Chintpurni Bhawan,Shimla Urban(T),Shimla,Himachal Pradesh,171002-India",Unlisted,Active,himachal pradesh,Indian,70200,"Community, personal and Social Services"
U93000HP2017PTC006810,NEXEL METVEL ENTERPRISE MARKETING PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-12-14,"VILLAGE DIOTHI, P.O. BAHADURPUR   TEHSIL INDORA,INDORA,Kangra,Himachal Pradesh,176058-India",Unlisted,Strike Off,himachal pradesh,Indian,93000,"Community, personal and Social Services"
U74950HP2012PTC000159,SONAM HOLIDAYS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-06-05,"HOUSE NO. 83, WARD NO. 7,   GOMPA ROAD,MANALI,Kulu,Himachal Pradesh,175131-India",Unlisted,Strike Off,himachal pradesh,Indian,74950,Business Services
U74994HP2019NPL007345,KINNAUR HERITAGE FOUNDATION,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2019-02-14,"GROUND FLOOR, HARSH COMPLEX,   NEAR CENTRAL BANK OF INDIA, RECKONGPEO,,RECKONGPEO,Kinnaur,Himachal Pradesh,172107-India",Unlisted,Active,himachal pradesh,Indian,74994,Business Services
U01100HP2019PTC007629,THEOG AGRO PRODUCER COMPANY LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2019-09-18,"Mohinder S/o Sh. Hukmi ram   1141 DD,SHIMLA,Shimla,Himachal Pradesh,171201-India",Unlisted,Active,himachal pradesh,Indian,01100,Agriculture and Allied Activities
U01100HP2021PTC008740,FIRVALLEY VIEW FARMER PRODUCER COMPANY LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,2500000.00,2114000.00,2021-08-10,"C/O KAMLESH KUMAR VILLAGE KHADAR   PO NAKORAPUT,TEHSIL CHOPAL,SHIMLA,Shimla,Himachal Pradesh,171211-India",Unlisted,Active,himachal pradesh,Indian,01100,Agriculture and Allied Activities
U01100HP2022PTC009395,HILL AGRI FARMERS PRODUCER COMPANY LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,868000.00,2022-06-23,"C/O Tekchand, H.No - 00, Village- Tepra   PO- Namhol, Tehsil- Sadar,,Bilaspur,Bilaspur,Himachal Pradesh,174032-India",Unlisted,Active,himachal pradesh,Indian,01100,Agriculture and Allied Activities
U31300HP1988PTC008843,BEAS VALLEY CABLES PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,939200.00,1988-11-21,"INDUSTRIAL AREASANSARPUR TERRACE   DISTT KANGRA,HIMACHAL PRADESH,Himachal Pradesh,000000-India",Unlisted,Active,himachal pradesh,Indian,31300,Manufacturing (Machinery and Equipments)
U31401HP2014PTC000781,KOJIKI POWER & INFRA PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2014-09-23,"H NO 408/8   DAISY AMRAWATI, BADDI-0,BADDI,Solan,Himachal Pradesh,173205-India",Unlisted,Strike Off,himachal pradesh,Indian,31401,Manufacturing (Machinery and Equipments)
U31909HP2018PTC007016,QUINERGY TECHNOLOGIES PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2018-05-15,"HOUSE NO. 50/11, THANEHRA MOHALLA,   MANDI TOWN,MANDI,Mandi,Himachal Pradesh,175001-India",Unlisted,Active,himachal pradesh,Indian,31909,Manufacturing (Machinery and Equipments)
U62099HP2023PTC010434,DELVIN TECHNOLOGY PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-10-13,"1227,SPUN PIPES,Nalagarh,Solan,Himachal Pradesh,173205-India",Unlisted,Active,himachal pradesh,Indian,62099,Business Services
U62099HP2024PTC010857,STELLARA NOVA ANALYTICS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-04-30,"90/10 HANDETI NEAR TAIL,CANTROL GATE,Sundarnagar(T),Mandi,Himachal Pradesh,175019-India",Unlisted,Active,himachal pradesh,Indian,62099,Business Services
U62099HP2024PTC011129,QUOTEIT AUTOMATION PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-08-30,"SANDEEP KAKKAR ,BEHIND TOYSTORE,NEAR INCOME TAX OFFICE,Palampur,Kangra,Himachal Pradesh,176061-India",Unlisted,Active,himachal pradesh,Indian,62099,Business Services
U62099HP2025PTC011388,DAKSPHERE PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-01-24,"11/41,SHASTRI NAGAR,Kullu,Kullu,Himachal Pradesh,175101-India",Unlisted,Active,himachal pradesh,Indian,62099,Business Services
U01113HP2016PTC006425,SN SEEDS INDUSTRIES PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2016-12-21,"Village Malkumajra   Tehsil Baddi,Baddi,Solan,Himachal Pradesh,173205-India",Unlisted,Active,himachal pradesh,Indian,01113,Agriculture and Allied Activities
U01115HP1988PTC008384,JAGDAMBA ORGANICS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,130000000.00,80500000.00,1988-05-16,"HOUSE NO. 99   SECTOR-3,NEW SHIMLA,Shimla,Himachal Pradesh,171009-India",Unlisted,Active,himachal pradesh,Indian,01115,Agriculture and Allied Activities
U15494HP2020PTC007953,WOODVISTA FARMS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,10000.00,2020-07-14,"1141 Vill- Bakhog   PO - Choeg 02,SHIMLA,Shimla,Himachal Pradesh,171209-India",Unlisted,Active,himachal pradesh,Indian,15494,Manufacturing (Food stuffs)
U15549HP2020PTC008026,KOYLA ROLLER FLOUR MILLS & INDUSTRIES PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,10000000.00,10000000.00,2020-08-18,"PLOT NO 11/B   HP INDUSTRIAL AERA RATTI,MANDI,Mandi,Himachal Pradesh,175001-India",Unlisted,Active,himachal pradesh,Indian,15549,Manufacturing (Food stuffs)
U17111HP1987PTC007389,ORION YARN PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,500000.00,2000.00,1987-03-30,"BAROTI WALA   DISTT SOLAN,H P,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,17111,Manufacturing (Textiles)
U55100HP2004PTC026970,RIVERSPOTS HOTELS AND RESORTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,500000.00,100000.00,2004-03-26,"NO 1 VILL UTTAPARP O MAKRI   DISTT BILASPUR,HIMACHAL PRADESH,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,55100,Trading
U55101HP1978PTC003846,VIRENDRA HOTELS AND ALLIED INDUSTRIES PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,10000000.00,1880000.00,1978-07-10,"Dalziel Hotel The Mall   SHIMLA,himachal pradesh,Himachal Pradesh,000000-India",Unlisted,Active,himachal pradesh,Indian,55101,Trading
U55101HP1983PTC005479,PANCHRATAN HOTELS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,35000000.00,19363500.00,1983-06-18,"HOTEL SNOWCRESTS MANOR   BEYOND LOG HUTS,MANALI,Kulu,Himachal Pradesh,175131-India",Unlisted,Active,himachal pradesh,Indian,55101,Trading
U55101HP1985PLC006602,PICCADILY HOLIDAY RESORTS LTD,ROC Himachal Pradesh,Company limited by guarantee,Non-government company,Public,5000000.00,6100.00,1985-12-23,"H.P.(FORM 18 NOT AVAILABLE IN  THE   FILE),NA,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP1985PTC006372,SILMOG RESORTS PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1500000.00,20000.00,1985-07-18,"MODEL TOWN,.MANALI DT   KULU,(HP),Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP1986PTC006803,SHILON AMBIENCE RESORT PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,2500000.00,500000.00,1986-04-14,"C/O HARMEET GHAI, SHILON VILLA, SHILON BHAG   KURFI CHAIL ROAD, PO MUNDA GHAT,SHIMLA,Shimla,Himachal Pradesh,173216-India",Unlisted,Active,himachal pradesh,Indian,55101,Trading
U55101HP1986ULT006966,KAPOOR HOTELS PRIVATE LIMITED,ROC Himachal Pradesh,Unlimited company,Non-government company,Private,1000000.00,976000.00,1986-08-08,"KRISHNA ESTATELOWER KAITHU   SHIMLA,HIMACHAL PRADESH,Himachal Pradesh,000000-India",Unlisted,Active,himachal pradesh,Indian,55101,Trading
U55101HP1990PTC010320,FAGU RESORTS PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,2000000.00,400.00,1990-04-20,"ROSE COTTAGELOWER KAITHAN   DISTT SHIMLA,HIMACHAL PRADESH,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP1992PTC012181,HIGHLAND GARDEN AND HOTELS PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,20000.00,1992-04-07,"MANN TEA ESTATEDHARMSALA   DISTT KANGRA,H P,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP1992PTC012588,KINGSTON HILL RESORTS PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1500000.00,3000.00,1992-09-14,"KISHAN NIWASRAJAGARH ROAD   DISTT SOLAN,HIMACHAL PRADESH,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP1993PTC013491,LAKE VIEW AMUSEMENTS PVT LTD,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,110000.00,1993-07-05,"WALIA VILLASHASTRI NAGAR,DISTT  KULU,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP1997PTC019790,USHA SHRIRAM HIMACHAL HOTELS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,1997-04-15,"HOTEL SNOWCRESTS MANOR   BEYOND LOG HUTS,MANALI,Kulu,Himachal Pradesh,175131-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP2002PTC009134,SOLAN HOTELS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,2500000.00,2500000.00,2002-02-26,"CITY CENTRE PLAZA,   SOLAN,SOLAN,Solan,Himachal Pradesh,173212-India",Unlisted,Active,himachal pradesh,Indian,55101,Trading
U55101HP2011PTC031711,G.K. CONIFER HOTELS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,220000.00,2011-07-20,"VPO MANED,   TEHSIL DHARAMSHALA,DHARAMSHALA,Himachal Pradesh,176209-India",Unlisted,Active,himachal pradesh,Indian,55101,Trading
U55101HP2014PTC000695,BARAGARH RESORT AND SPA PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,500000.00,500000.00,2014-04-03,"BARAGARH ESTATE GHORDOR PO LARANKELO   TEHSIL AND DISTT KULLU,KULLU,Kulu,Himachal Pradesh,175101-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP2015PTC000901,REVERIE NATURAL RESORTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2015-03-17,"VILLAGE BHUIRA   P.O. BHUIRA,RAJGARH,Sirmaur,Himachal Pradesh,173101-India",Unlisted,Strike Off,himachal pradesh,Indian,55101,Trading
U55101HP2022PTC009219,SANKHESHWAR HILLS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2022-03-23,"Thakur Building, Matla Road,   Near Police Station, Dharampur, Kasauli,Solan,Solan,Himachal Pradesh,173209-India",Unlisted,Active,himachal pradesh,Indian,55101,Trading
U55101HP2024PTC010643,AARMATION TOURISM & HOSPITALITY PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-02-09,"Khasra No 415,419,421,423,Mohal/Vill. - Mat,Palampur,Kangra,Himachal Pradesh,176061-India",Unlisted,Active,himachal pradesh,Indian,55101,"Transport, storage and Communications"
U55101HP2025PTC011468,KIVANA HOTELS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2025-02-27,"Soda Dhayari 1333,Rajgarh,Sirmaur,Himachal Pradesh,173101-India",Unlisted,Active,himachal pradesh,Indian,55101,"Transport, storage and Communications"
U02001HP2009PTC031134,NAUSAN AGRO- FORESTRY AND ECO-TOURISM PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,600000.00,2009-07-08,"Village Kathgarh,Tehsil Indora,Himachal Pradesh,176403-India",Unlisted,Active,himachal pradesh,Indian,02001,Agriculture and Allied Activities
U63030HP2021OPC008449,PLAN MY DREAMS HOLIDAY (OPC) PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,One Person Company,100000.00,100000.00,2021-03-19,"C/O ONKAR CHAND, WARD NO 05 DISTT,   KANGRA 2223 DISTT KANGRA, SIDHBARI,KANGRA,Kangra,Himachal Pradesh,176001-India",Unlisted,Strike Off,himachal pradesh,Indian,63030,"Transport, storage and Communications"
U63030HP2022PTC009332,VANISHA LOGISTICS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2022-05-23,"Hall 4 Plot no 25 Sector 1 Ind. Area   PARWANOO Teh. Kasauli,SOLAN,Solan,Himachal Pradesh,173220-India",Unlisted,Active,himachal pradesh,Indian,63030,"Transport, storage and Communications"
U78100HP2023PTC010090,IANMAC ENTERPRISES PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,10000.00,2023-05-12,"Room Adjoining Security Cabin,A2 , Industrial Area,Teh. Haroli, Distt. UNA,Una(T),Una,Himachal Pradesh,177207-India",Unlisted,Active,himachal pradesh,Indian,78100,"Community, personal and Social Services"
U10300HP2024PTC010984,ROOTED HEAVENS FARMS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-06-27,"C/O RAGHBIR SINGH, VPO -,BATHRA TEH. JASWAN KOTLA,Jaswan(T),Kangra,Himachal Pradesh,177112-India",Unlisted,Active,himachal pradesh,Indian,10300,Manufacturing (Food stuffs)
U10790HP2018PTC006971,TGG RESEARCH PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,800000.00,756000.00,2018-04-12,"ANU, NEAR DEGREE COLLEGE   TEHSIL HAMIRPUR,HAMIRPUR,Hamirpur,Himachal Pradesh,177005-India",Unlisted,Active,himachal pradesh,Indian,10790,Manufacturing (Food stuffs)
U10791HP2023PTC010322,DHAULADHAR HERBS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,10000.00,2023-08-18,"C/OJOGINDER KUMAR,,VILL JIA,TEHSIL PALAMPUR,Palampur,Kangra,Himachal Pradesh,176059-India",Unlisted,Active,himachal pradesh,Indian,10791,Manufacturing (Food stuffs)
U10799HP2023PTC009981,BEST SUPPLEMENTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-04-03,"Showroom No. 15, 2nd Floor, Block 2,City Square, Chakkan Road, Sai Road,Nalagarh,Solan,Himachal Pradesh,173205-India",Unlisted,Active,himachal pradesh,Indian,10799,Manufacturing (Food stuffs)
U36932HP1988PTC008573,HIMGIRI SPORTS PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,400000.00,600.00,1988-07-26,"Khera clinic Building   Near telephone exchange, Poanta Sahib,Distt. SIRMOM,Himachal Pradesh,000000-India",Unlisted,Strike Off,himachal pradesh,Indian,36932,Manufacturing (Others)
U39000HP2024PTC010890,KANAV BIOSYZE PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-05-14,"C/O RAM LOK,VILLAGE RALI,,TEH. JHAN DUTTA,,Ghumarwin,Bilaspur (HP),Himachal Pradesh,174021-India",Unlisted,Active,himachal pradesh,Indian,39000,Construction
U40100HP2004PTC026830,NANTI HYDRO POWER PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,460000000.00,456129490.00,2004-02-17,"GYAMBA HOUSE, SOUTH END,   LANE-IV, SECTOR-1,NEW SHIMLA,Shimla,Himachal Pradesh,171009-India",Unlisted,Active,himachal pradesh,Indian,40100,"Electricity, Gas and Water companies"
U40101HP2001PTC024547,SAINJ HYDRO POWER PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,1000000000.00,20100000.00,2001-07-26,"1st house, bhumian estate, nav bahar bhumian road,   chota shimla, shimla,HIMACHAL PRADESH,Himachal Pradesh,171002-India",Unlisted,Active,himachal pradesh,Indian,40101,"Electricity, Gas and Water companies"
U40101HP2008PTC030831,JAKHI CHAMBA HYDRO POWER PRIVATE LIMITED,ROC Himachal Pradesh,Company limited by shares,Non-government company,Private,100000.00,0.00,2008-02-08,"C/o Hateshwari Ompower Enterprises Private Limited   Village Ching PO Anti Tehsil Jubbal,Shimla,Shimla,Himachal Pradesh,171206-India",Unlisted,Strike Off,himachal pradesh,Indian,40101,"Electricity, Gas and Water companies"
